tweet_id,sentiment,author,content
1753728858,love,Stefanvds,wow the weather is amazing today!
1753728859,neutral,superjono,"@SarahJacinta Hehe, you're an expert now eh?"
1753728925,happiness,oinkflu,@11hunabku11 Swine Flu victims unite  http://oinkflu.info
1753728950,happiness,Vicstar,@dahntay OMG that dunk on Dampier was MASSIVE! Big ups!!! Love it...
1753728953,worry,denisa_nica,Training #Stud-Life: A fost Tiberiu Lovin la noi. Am aflat ca sunt imbecili peste tot. FUN
1753728963,worry,heathermarie86,Hats off to a slightly unexpected yet very successful end to a grouling day!!! Night all
1753729055,love,ScotsterPulse,auntiegail says 'Today I am picking up the hi-vis vests for the kids they say 'Auntie Gails Childminding Service'  xxx.'
1753729074,worry,nik_kee_dee,@damohopo I didn't headbutt anyone! Not that I know about anyway! ;) You ok today?  Football today?
1753729099,happiness,goodwinmok,partying in the study room
1753729116,love,JULIettaR,"Happy Mother's Day to all the Mom's out there, but especially to my wonderfuly Mommy"
1753729123,empty,jennifer_kay17,@arjbarker A+ for effort though  http://bit.ly/Mco5v
1753729161,love,yoeii,happy maders day
1753729194,neutral,joellllllll,@dark_jayy It might hav to cost u a History essay.
1753729198,empty,xoKimixo,"back here, I was busy xD Wirting Stars Loves, almos 400 pages xD and listenint AFH and TV"
1753729221,worry,enfant_terrible,i thought spock's vulcan sign looked a bit weird - turns out zachary quinto couldn't do it so he had his hands glued. but he's still hot
1753729230,fun,sweetjennytini,@junebugshhh life is funny and ironic at the same time isn't it?
1753729244,worry,vivalaemily,@zoziekins ACSM. it's unfathomable.  i think the other one .. and the .. is one that should be kept to the comfort of our bedrooms. yes?
1753729265,surprise,glam_girl_92,@LydiaStack yeah exactly the fans overpower the haters anyday u know wat do wat u wnt i dnt even care anymore i know the truth about them
1753729291,love,Bianca4Life,"@MCsavedmylife thank you, your dedication as a lamb is unparalleled also, all true lambs dedication is unparalleled"
1753729302,happiness,saititatan,On the way to see my grandparents
1753729311,happiness,KattyKitt,"@RobM67 I just retweeted your jesus post as it made me laugh... don't worry, wasn't a subliminal code"
1753729365,happiness,richardepryor,"Just taking my dad in law for a Sunday stroll down Old Leigh  a beautiful morning, say Hi to Morris LOL  http://twitpic.com/4wt8k"
1753729382,neutral,MelissaJohnsen,"blogging, cleaning and chatting while listening to phoenixfm"
1753729451,neutral,RememberMe0_0,just woke up
1753729458,surprise,sealtian,is hopeful!
1753729461,neutral,rgoodchild,@TheWineVault thanks. but it IS seriuosly my back up plan
1753729536,happiness,Branded,Hurray for old friends with beer and lady friends!!!!
1753729556,happiness,REOWsarah,hope schools gonna be good tomorrow
1753729587,love,linnetwoods,"@MacQuid We travelled the world &amp; I grew up on a diet of everything you can think of! Still, my Genoese grandma made her own pasta...."
1753729647,neutral,6uy,"@gracepearl Oh I forgot to say, if u want anymore friends on xbox send me a friend request. G11Y if u want a friendly game sometime"
1753729684,happiness,allysonalfonso,@BrookeAmanda YEP  it'll be awesome to the max =] haha
1753729726,love,galvinguerrero,Digging a downloaded film with mi familia. We love iTunes
1753729789,worry,katiecain,@tommcfly but it all went too quick and there wasn't a chance lol
1753729979,worry,illuminantceo,Yang4 - finally got it  Chinese is hard when every other kid has a Zhonguoren adult at home! We're all foreign devils here ;)
1753729983,happiness,sudarmuthu,Went to a Muslim marriage for the first time in my life. Came back with my stomach full of tasty briyani. Really like it very much.
1753742335,neutral,ToF_,Playing logical gates games with Charles on : http://tinyurl.com/6jwjmy  Charles took less than 5 mn to make a light bulb flicker
1753742350,sadness,ramdomthoughts,@sassij Or he's gonna chop you up into tiny bits - one of the two
1753742351,neutral,Aurelie88,off to the family party
1753742381,neutral,hollywoodhakan,directing a theatre play
1753742389,enthusiasm,nicfinno,"@mrated Yeehah, quality"
1753742390,neutral,Ellen_Stafford,@andrewschof hows u? lovely day here!
1753742447,fun,danwellman,"finishing off a quick magazine article for CAP, can't wait to get it done and get back to the book"
1753742589,love,mattchedit,@JasonBradbury What brings you to our fair Island today?
1753742606,love,EveRebecca,@joshboulton  I should be doing history.....
1753742630,surprise,lavuarne,Me just sign up Twitter...
1753742633,happiness,twebbstack,@paigeebaby hahahah lols you have fun with that aye  i had the div too ) the experience but i love my spongebob ) (L)
1753742649,neutral,ilan_peer,@Topify just for a little while.. to get an impression of how twitter-copy-topify
1753742663,love,jonaslovato,"your the voice i hear inside my head, the reason that i'm singing, i gotta find you, i need to find you"
1753742729,surprise,Vemsteroo,@katieinthehat The one and the same! Should be a good gig
1753742737,happiness,carsickdreamer,"Hey, hey, happy mother's day!  http://plurk.com/p/svwii"
1753742755,neutral,x_tara,@andyclemmensen whens the sway sway winner announced?
1753742790,love,StineMariell,"@fredrikth Hi, there you are! Rise and shine. Yes, I did. Pretty early for the last nights hours  But I slept like a baby though ..."
1753742812,enthusiasm,br1cen05,had an awesome time with @spotspot85 and @xerovoltage
1753742818,worry,thedeeya,"Just got back from AC. Why am I not freaking out of the midyr exam ? :o HAPPY MOTHER'S DAY, MUMMY"
1753742857,happiness,KymTran,"Yummy, 2 tacos at Jack In the Box"
1753742870,happiness,fcandle,@quicheismadness  thanks for following!  pretty complicated id you have there lol
1753742957,happiness,Maga88,Great exercise for a Sunday morning: &quot;stopping the wheel of karma&quot; (R.A.W.) and transforming negativity into love... Life!
1753743087,happiness,MartaRoggeri,"@howie_d  I'm really happy for u n leigh  thnx for sharing this happiness with us, this means the world to us all!  love ya! Marta"
1753743102,love,IIIrifhanIII,Mom ur the greatest.. HMD
1753743115,neutral,esmeg,"@RoryCoaster btw, do you realize your profile pic makes you look much older than you say you are?"
1753743118,worry,kevinapple,"Woke up at 5am. Cleaned camera gear from last nights wedding. Should really go back to sleep, but kids awake."
1753743144,happiness,JoJo8304,"Up,dressed, and out the house for 11 am on a Sunday. Off to see the fishy fishys"
1753743206,love,icebergstorm,@unahealy Brent Cross? wow! I live very close from there!
1753743221,neutral,Inzecity,Bonjour Twitterland !
1753743262,love,chrisdashrob,Happy Mothers Day!!
1753743277,boredom,wyndwitch,@carlysmum lol takes some getting use to  Just replying to your email. Power keeps cutting out here :S
1753743298,neutral,supermodelscom,Happy Mothers Day to Heidi Klum
1753743307,neutral,ruimoura,"@nocas jï¿½ estou a ver que sim  , aqui - http://en.wikipedia.org/wiki/Mother's_day#Dates_around_the_world"
1753743344,fun,misstoats,@skeetonmytwitts its slimy but its fun
1753743452,relief,dejanlesi,I am currently doing a few posts on my business blog http://venturefile.com  check it out if you like it
1753743487,happiness,jdrex73,Happy Mother's Day
1753743497,surprise,OdoriFolle,Just got home  interesting night
1753743501,love,Leylaaa_x3,"@dashkaaa we always miss each other, don't we?"
1753743524,enthusiasm,naataalieee,@kyoisorange ok ermm I'll meet you in the gym at half four then
1753743548,boredom,Misses_Gola,@lovely_sara I'm sitting in the bus to dublin And listen tokio hotel-reden.And i must laugh.you know why
1753743555,neutral,pj_kent,@FM1079Oxford A 25 year old zebra with wind? Lol
1753743600,neutral,twebbstack,@LittleMissHaya i make them good girls go bad
1753743628,relief,hanaames,@jmlares ...actually find something they'll like. it's easy to get a good gift with a lot of money tbh. nowhere near as personal though
1753743655,love,SBygrave,14 dayssss ahhhh super excited   'they're telling me that my heart wont beat again'   JLS were awesome yesterday (:
1753743687,relief,genea1430,HAPPY MOTHERS DAY MOMMY!!!!
1753743704,love,irCheryl,has just watched antcam7 ahh love it
1753743789,happiness,SociDev,Good morning to the world. Hope everyone is ok
1753743859,neutral,Joshwaleigh,@itsleish That it does  just wish more people would notice it
1753743861,worry,simsslovenija,@TheSimsHub Really? Hooray! Can't wait!
1753743947,worry,julie_bergmann,"G*morning! Rain, rain and more rain.. ! But I don't care so much"
1753743953,happiness,goonjan,Lan Poker is so much fun!!!!  Someone help me remember ki compre chal raha hai abhi!!!!
1753743998,worry,Sirjolt,@NursingDrPepper I told you I'd be back  Just won't be updating as much before my exams. Looking forward to a day or two in your house ;)
1753744056,neutral,ycaiscit,@heycassadee oh.. tnx for following cass.
1753744095,neutral,Daisylittlestar,@sandy195850 Bit of sunshine out there and it perks us all up  Especially when you have a mountain of towels to wash and get dry!
1753744129,worry,mindofkennedy,oh thats hard-going. I'm writing a book at the moment so am motivating myself to press on with that.
1753744142,fun,tompsterrific,"@enfant_terrible haha, that was new  the fact that he couldn't do it should have cost his part. What kind of Spock is that!"
1753744146,love,padoods,"@RX2904 you, my friend, are a true fan"
1753744204,love,figibank,Happy Mother's Day to all your wonderful moms!
1753744263,happiness,carmenego,@Elliot79 I don't think I can bear such cuteness this early in the day! Kudos to Fair Empress
1753744289,neutral,Babarum,http://ping.fm/2UrGP (MPAA shows how to videorecord a TV)    via @Despil
1753744306,surprise,spawngo,@alancarolino whaaaat?! New section to La Cantera?? That has #UrbanOutfitters?! OH MAN I'm stoked to get back to Texas
1753744358,worry,linnetwoods,@MacQuid Soetimes I envy those who have spent their whole lives in one place and have deep roots... the grass on the other side syndrome!
1753744383,relief,jamesbankso,http://snipurl.com/hq0n1 Just printed my mom an Amazon gift card  for Happy Mothers Day talk about last minute.
1753744427,love,brookelouisex,is waiting for the final of shipwrecked to start. goodtimes.  &lt;3
1753744431,happiness,marinedejou,has just discovered a great site!
1753744471,neutral,celinieee,@VogueChic http://tinyurl.com/64ozr7 :: from Ate Kaila Ocampo  of the.rainbowholic.me&amp;&amp;eerie-silence.net
1753744472,neutral,soulkid_len,test test from the LG enV2
1753744474,worry,alexisstorm,Sippin on the goose &amp; bull all night has got me twisted lol...on my way home from Club Wet. Interesting night
1753744535,love,CandyWWGM,All the money in the world could never make me as happy as being a stay-at-home mom with my son
1753744543,love,koloSigma,Is sat in her PJs drinking tea and watching the Politics Show. Lovely
1753744546,neutral,samalin24,reconnecting with amadeus and friends
1753744571,neutral,topify,@ilan_peer you ll soon be back  just replace topify email in twitter settings and that s all
1753744612,happiness,rrrodrigo,it's nice to see my #euruko pictures (http://twurl.cc/xd1) on the big screen during a conference break
1753744721,happiness,xSilyeah,"I'm eating and chatting on my computer.. Really bored! -_- I think I'm going to have some tea, HAHA.  Listning to 80's music! WOOHO &lt;3"
1753744722,neutral,ryankanno,"@abaggy Yeah, I was always embedded staff.  I recognize your name from emails."
1753744727,happiness,SarahLovesMcTom,@vixx1983 haha so the whole worlds there then lol
1753744739,neutral,Kiwiiimakeup,just made 3 videos
1753744744,surprise,djfunke,"home from STING..crunk (of course)..long ass day N nite..also, visited my boy Rob V..all is good..happy mother's day!!..word to yo mutha"
1753744753,hate,ozgurcemsen,@sh1mmer ) I can relate to the frustration.I ruined my wp blog many times during updates.They warn you a few times.&quot;back the ^$!@# up&quot;
1753744755,sadness,dstorey,@Malarkey ok point taken.  I'll tell my team to stop our cynical championing of standards. Active-X is far better anyway
1753744820,happiness,RinoaTakako,"On the home stretch now, by Friday night I'll be piss drunk and finished my exams!"
1753744849,sadness,WillyB1980,unfortunately people at work let me down so I am now having a bad morning! it's official... but revenge is a dish best served cold
1753744858,love,harry4711,"@AFineFrenzy ali, just like you do!!!   have such a wonderful sunday!"
1753744886,fun,jessicaconnell,@chasepino ur funny  gnight
1753744974,worry,gems1989,Has got to go to work with a slight hangover gd nite thou
1753744998,happiness,kaffeecoder,"@_anh Hmm, tasty!  Going to have curry rice with peas probably. ;)"
1753745022,happiness,aeonbeat,"alright, rawknroll.net live on radio23.org - next 2 hours of vivid spring to summer music  rawk on and enjoy!"
1753745035,love,simonisCRUNK,"@georgieBOOM it's like triple what i've got, so it's a lot to me as well. Well done"
